Open,High,Low,Close,Volume
46895.2,46931.7,46890.43,46925.19,9.43237
46925.2,46975.95,46915.07,46963.78,16.36278
46963.79,47007.73,46963.78,46990.45,18.39751
46990.46,46990.46,46950.18,46952.56,22.94465
46952.56,46970,46952.56,46969.99,10.91179
46969.98,46995,46965.39,46995,14.44459
46994.99,46995,46957.31,46973.88,8.8416
46970.06,46987.99,46921.61,46925.59,14.74722
46925.59,46936,46898.97,46936,5.48924
46930.19,46950.43,46916.03,46925.42,11.20727
46925.42,46935.53,46911.78,46928.61,12.15236
46928.6,46934.86,46910.21,46934.37,5.38984
46934.37,46949.59,46934.36,46948.33,9.08066
46948.32,46951.57,46934.68,46947.49,5.9314
46947.49,46970.18,46947,46965.79,6.03979
46965.79,46976.76,46935,46956.77,9.47679
46956.78,46969,46950.16,46966.56,4.71298
46968.56,46976.81,46905.38,46909.48,6.17012
46909.48,46915.69,46887.96,46908.97,6.44583
46908.97,46910.77,46865.56,46874.61,22.66428
46874.61,46896.13,46868.7,46896.12,6.66423
46896.12,46899.57,46887.13,46895.18,5.65484
46895.18,46895.18,46850.91,46851.01,72.0775
46851.01,46884.7,46819.9,46873.04,16.54024
46875.8,46900,46873.04,46898.37,9.72715
46896.34,46951,46896.34,46939.05,27.71264
46939.05,46986.57,46936.66,46979.51,9.08158
46979.51,46994.24,46957.47,46964.84,15.0109
46964.84,46980.33,46958.58,46966.8,6.55286
46965.84,46976,46924.22,46934.46,4.38723
46934.46,46956.03,46934.46,46946.36,5.17846
46946.36,46949.98,46935.03,46945.21,3.8466
46945.21,46978.42,46945.21,46953.31,5.91421
46952.45,46954.47,46950.01,46954.46,3.5015
46954.46,46972.41,46950.12,46952.57,2.42346
46952.56,46967.22,46932.77,46952.84,4.55302
46956.93,46964.04,46937.48,46937.49,3.92983
46937.49,46942.7,46897.16,46897.17,10.20226
46897.16,46899.26,46878.83,46892.21,6.45534
46892.22,46915.97,46892.21,46909.28,5.60942
46909.28,46914.27,46789.31,46806.22,76.714
46804.54,46851.63,46766.63,46851.63,21.37503
46851.63,46851.71,46804.75,46807.12,7.33738
46807.12,46824.15,46779.62,46800,10.13128
46800,46808.81,46786.95,46794.87,4.37497
46794.88,46794.88,46756.77,46758.87,12.2744
46758.87,46826.83,46756.3,46825.01,7.61286
46825.01,46825.02,46800.49,46807.99,7.62883
46805.14,46814.42,46761.76,46808.04,33.52525
46808.04,46815.26,46792.36,46793.94,4.82469
46793.94,46826,46793.94,46798.81,5.88667
46798.81,46811.35,46794.12,46803.28,7.62785
46803.29,46843.41,46797.29,46842.84,9.61818
46842.85,46895.41,46839.47,46873.01,11.52568
46873,46899.15,46873,46893.01,6.2149
46893,46934.49,46890.95,46925.99,12.3713
46925.99,46947.36,46920.02,46934.49,4.69366
46934.49,46936.55,46900,46900,2.91366
46900.01,46926.33,46900,46918.09,6.36011
46918.09,46933.39,46906.78,46926.8,3.70523
46926.78,46992.6,46926.78,46990.62,7.49124
46990.14,47012.49,46952.52,46957.23,25.21488
46957.23,46988.93,46952.52,46976.8,4.87567
46976.8,46989,46955.51,46961.84,12.65056
46961.85,46961.85,46900.46,46940.52,5.38633
46940.52,46972.84,46940.51,46946.96,13.01445
46946.96,46958.34,46933.42,46950.21,3.23538
46950.22,46972.84,46950,46972.83,3.75449
46972.84,46979.11,46952.4,46963.46,4.21195
46963.47,46963.47,46924.06,46924.06,9.62776
46924.07,46940.97,46910.62,46934.25,8.60081
46935.16,46944.29,46928.75,46930.98,4.78969
46930.98,46930.99,46884.87,46884.87,5.94503
46884.88,46920,46884.87,46910.12,3.40208
46910.11,46936.6,46906.5,46936.6,6.56383
46936.6,46959.98,46929.99,46959.51,8.72813
46959.51,47000,46941.2,47000,20.2578
46999.99,47089.65,46999.99,47088.33,36.0636
47088.34,47150.48,47063.26,47074.4,62.66813
47074.4,47074.41,47033.98,47039.16,6.3428
47039.16,47052.58,47020.31,47043.85,11.25399
47043.85,47058.43,47024.46,47024.47,5.10372
47024.46,47037.08,47024.4,47035.57,6.73842
47035.56,47059.27,47035.56,47054.65,6.51313
47054.66,47054.66,47023.25,47042.92,9.63818
47042.93,47046.83,47011.13,47035.8,10.53913
47035.8,47062.37,47023.54,47032.85,9.13843
47032.84,47050.49,47020.03,47020.03,17.30293
47020.03,47049.62,47020.02,47037.8,5.47364
47037.8,47037.81,47025,47025.01,8.2591
47025,47025.01,47008.32,47008.32,7.25546
47008.32,47037.58,47007.01,47037.57,7.16915
47037.57,47049.5,47024.6,47049.49,9.65547
47049.5,47069.49,47049.49,47069.45,6.96038
47069.44,47069.49,47055.39,47068.27,6.12893
47068.26,47100,47068.26,47099.99,7.40872
47099.99,47128.43,47099.99,47111.1,9.00864
47111.11,47111.11,47096.73,47105.96,7.90026
47105.96,47133.78,47105.79,47115.72,6.7272
47115.72,47129.43,47068.27,47071.83,11.15165
47073.6,47086.21,47056.24,47081.3,6.26925
47081.3,47081.3,47050,47050.01,4.99886
47050.02,47072.38,47039.7,47065.82,5.71343
47065.83,47087.25,47065.04,47065.05,4.60219
47065.04,47126.21,47065.04,47122.25,5.4613
47122.25,47122.25,47073.22,47074.05,8.44505
47074.05,47150,47074.05,47136.1,12.25637
47136.11,47147.96,47125.39,47146.67,4.47383
47146.66,47150,47126.26,47143.48,6.57755
47143.48,47143.93,47057.28,47068.18,12.80952
47068.18,47075.68,47034.55,47038.06,8.26186
47038.06,47043.72,47021.79,47043.72,6.04408
47043.72,47073.05,47043.71,47065.23,3.1431
47065.23,47065.23,47043.71,47045.93,6.87552
47045.93,47047.18,47028.51,47045.43,3.76368
47045.44,47050.49,47040.03,47041.87,2.36575
47041.88,47067.37,47041.87,47055.89,6.95841
47055.9,47079.99,47055.76,47066.78,4.27695
47066.79,47120.18,47066.78,47105.27,8.29605
47105.26,47109.99,47083.2,47101.86,5.25793
47101.86,47143.93,47101.86,47141.5,14.49947
47141.51,47141.51,47106.25,47112.76,7.72259
47112.76,47198.27,47101.49,47181.29,27.87725
47179.23,47199.67,47169.89,47183.3,9.43594
47183.3,47192.83,47141.5,47161.07,9.44721
47161.08,47167.21,47146.39,47150.84,3.97816
47150.84,47160,47132.48,47141.76,3.38662
47141.76,47141.77,47096.49,47096.5,8.6755
47096.5,47127.5,47092.67,47106.85,8.02361
47109.12,47123.95,47102.37,47114.65,6.43485
47114.66,47121.36,47060.54,47080.01,9.17243
47080.01,47091.52,47000.7,47023.34,30.14495
47023.34,47025.94,47012.16,47015.86,4.02935
47015.87,47047.85,46983.01,47038.03,12.48032
47038.03,47047.91,47025.82,47047.9,2.90538
47047.91,47049.37,47022.58,47022.59,4.40169
47022.59,47050,47022.58,47039.9,4.49692
47039.91,47046.44,46992.82,47000.01,5.59073
47000,47000.01,46988.85,46999.98,3.37117
46999.98,47000,46935.09,46975.61,23.68727
46975.55,46986.43,46969.58,46983.83,5.46064
46983.82,46988.17,46965,46988.17,3.92075
46983.82,47048.53,46983.82,47045.43,6.10855
47045.43,47066,47036.44,47060.29,5.8545
47060.29,47064.99,47046.32,47060.29,4.37955
47060.29,47060.3,47037.49,47048.04,5.22469
47048.04,47060.3,47029.03,47060.3,10.82338
47060.28,47070.31,47047.74,47064.88,8.64388
47064.89,47070.31,47055.29,47067.82,5.37817
47067.82,47067.83,47046.95,47067.83,5.74427
47067.83,47095.48,47062.44,47067.11,8.63803
47067.1,47067.13,47027.4,47055.29,10.45993
47055.29,47076.96,47041.88,47046.44,7.43903
47046.44,47080.12,47046.44,47057.79,5.88791
47057.8,47064.85,47039.34,47042.84,8.15528
47042.84,47053.78,47005,47011.6,6.90059
47011.61,47020,46975.01,46986.18,11.2272
46986.18,47002,46976.81,46976.82,3.26913
46976.82,46999.97,46974.13,46989.64,4.04158
46989.63,47000,46978.8,46989.55,6.46104
46989.55,46992.88,46968.02,46972.15,6.77867
46972.15,46999.2,46967.91,46974.24,6.50853
46974.24,46993,46971.84,46984.56,2.90272
46984.57,46998.88,46984.56,46997.94,2.44517
46997.94,47039.36,46997.93,47022.47,5.50515
47023.58,47039.35,47022.47,47023.24,4.86377
47023.24,47049.72,47012.63,47033.08,9.72083
47033.08,47050,47025.78,47033.11,8.78006
47033.11,47066.89,47029.41,47052.17,3.93493
47052.17,47063.7,47018.48,47024.04,10.85062
47024.03,47040,47013.61,47018.73,8.88069
47018.73,47018.73,46950,46960.01,10.27981
46960,46984.69,46950,46984.68,4.2508
46984.68,46992.42,46962.5,46977.05,5.68829
46977.05,46982.15,46969.39,46969.39,7.24118
46969.4,46982.14,46967.51,46979.5,4.24596
46979.49,47025.69,46979.49,47013.28,12.72572
47013.28,47031.17,47002.52,47010.74,5.39921
47012.28,47013.94,46978.03,46987.59,5.61802
46987.59,46991.38,46981.59,46991.38,2.92277
46988.23,46992.55,46966,46969.74,3.13428
46969.73,46987.51,46967.54,46984.04,6.93951
46984.04,47046.86,46984.04,47045.94,7.12009
47045.94,47067.34,47040.55,47040.55,10.59106
47040.55,47040.56,47026.4,47038.6,2.81204
47038.6,47045.77,46984.35,47000.09,11.14093
47000.08,47027.94,46984.09,47027.94,7.07756
47027.94,47079.51,47020.84,47070.49,10.87161
47070.48,47100,47063.34,47099.99,10.02495
47099.99,47100,47057.24,47057.24,9.9485
47057.4,47080.8,47050.04,47080.79,6.28385
47080.8,47080.8,47034.45,47048.73,5.78409
47048.73,47052.44,47027.88,47030.35,5.02969
47027.88,47058.99,47018.33,47021.68,6.9609
47021.68,47043.66,47009.53,47010.01,6.99
47009.53,47037.67,47004.14,47024.1,5.98317
47024.11,47031.9,47002.06,47008.05,4.66944
47007.09,47021,46967.29,46967.3,8.44803
46967.29,46972.54,46948.35,46956.49,4.19677
46956.48,46956.49,46884.71,46908.05,20.39329
46908.05,46922.6,46875.76,46898.82,16.74125
46898.82,46908.13,46850.18,46880.17,17.81696
46880.18,46914.61,46876.37,46906.87,5.63691
46906.87,46926.22,46891.93,46908.23,4.66781
46908.23,46924.08,46896.26,46912,2.87319
46912,46920.96,46896.95,46896.96,3.42599
46896.95,46973.03,46896.95,46965.15,11.95773
46965.15,46966.06,46927.14,46952.75,5.08474
46952.92,46952.92,46921.13,46939.92,4.42457
46939.92,46960.06,46920,46960.06,2.56029
46958.34,46963.16,46901.43,46904.67,11.69626
46904.67,46951.96,46901.23,46943.32,4.92359
46943.32,46943.32,46897.55,46913.99,4.77775
46913.99,46919.6,46882.39,46900,11.05917
46899.99,46925.53,46899.99,46911.13,1.65932
46911.13,46922.2,46882.38,46882.39,11.96491
46882.39,46954.96,46877.04,46945.15,14.48956
46947.96,46954.83,46921.7,46930.73,3.06606
46930.73,46953.59,46921.7,46934.94,7.16287
46934.94,46965.5,46932.67,46954.17,7.71545
46954.18,46965,46948.23,46951.41,3.61879
46951.4,46962.02,46950,46950,4.67398
46950,46961.94,46950,46953.46,2.75428
46953.46,46956.14,46930,46930.01,39.05174
46930.01,46945,46895.4,46942.62,36.05454
46942.62,46959.99,46920.01,46926.22,8.86584
46920.01,46933.49,46871.69,46894.59,10.92786
46894.59,46904.12,46881.99,46901.1,5.44295
46901.11,46953.17,46893.9,46949.25,11.31673
46949.25,46953.24,46914.49,46951.82,10.94962
46951.83,46964.71,46943.45,46951.76,10.10143
46951.76,46975.06,46951.76,46969.57,9.4504
46974.01,47009.74,46966.83,46994.4,18.95827
46994.39,46994.4,46969.51,46973.61,4.94645
46973.61,46994.5,46971.45,46994.5,5.3104
46994.45,46994.46,46951.66,46961.98,6.54808
46963.89,46968.3,46941.88,46941.89,4.15368
46941.89,46949.77,46926.7,46946.68,9.04166
46947.28,46964.19,46946.68,46959,3.96266
46958.99,46970,46949.01,46966.42,7.5447
46966.42,46977.09,46953.78,46953.79,2.92435
46953.79,46953.79,46920.8,46944.29,5.79134
46944.28,46979.99,46944.28,46970.66,5.54019
46970.65,46989,46966.03,46985,3.09384
46985.01,46989.39,46966.05,46966.07,7.2637
46966.06,46966.07,46958,46959.99,2.34197
46960,46970,46949.86,46970,2.85421
46970,46994.5,46969.99,46973.2,9.53928
46977.14,46995.91,46970.9,46994.46,3.53946
46994.46,47000,46983,46989.39,8.68567
46989.39,46993.96,46982.57,46982.58,6.20004
46982.58,46993.95,46982.57,46983.26,3.86748
46983.26,47024.67,46983.26,47021.96,4.76535
47021.96,47027.61,47001.47,47012.09,8.67881
47012.1,47025,46991.4,47004.45,5.27369
47004.45,47030,46998.79,47026.82,5.03685
47026.83,47034.33,47002.33,47002.39,6.90144
47002.38,47037.54,46996.75,47029.56,23.42358
47029.56,47129.76,47025.03,47118.3,30.98973
47118.29,47200.01,47118.27,47178.86,88.38306
47178.87,47400,47178.86,47328.24,247.23156
47328.25,47334.53,47275.08,47304.09,59.91504
47304.09,47308.27,47252.72,47300.01,86.90045
47300,47304,47252.72,47300.02,94.78169
47302.38,47491.14,47283.76,47443.66,59.67879
47443.66,47449.15,47362.31,47394.64,45.76029
47394.63,47424.24,47350,47411.03,24.92651
47412.78,47419.8,47390,47391.45,30.51214
47391.49,47448.14,47391.45,47393.51,14.14703
47393.51,47393.51,47320.08,47346.54,32.95688
47346.55,47360,47326.28,47342.13,15.35004
47342.12,47389.95,47307.89,47366,24.76125
47366.16,47408.04,47358.59,47374.88,15.55351
47374.89,47374.89,47227.81,47227.82,38.73462
47227.82,47291.77,47186.21,47210.71,97.87539
47210.72,47255,47195.34,47195.34,65.1819
47195.34,47200.01,47117.09,47189,95.69284
47189.01,47264.58,47185.98,47216.37,21.60049
47216.36,47254.92,47216.36,47227.89,8.11496
47227.89,47232.4,47177.16,47193.18,19.79059
47193.19,47224.88,47193.18,47203.86,5.87958
47203.87,47227.39,47179.55,47227.39,19.38202
47227.38,47228.8,47183.66,47210.38,8.86135
47210.38,47240,47188.23,47202.65,11.87615
47202.65,47209.99,47184.63,47209.99,8.25237
47209.98,47231.73,47207.29,47219.04,8.48668
47219.04,47318.37,47219,47283.7,24.47624
47282.49,47295.09,47240.41,47240.42,9.72156
47240.42,47246.45,47186.07,47214.35,18.64171
47214.42,47296.99,47209.14,47264.14,39.6354
47264.13,47273.52,47243.73,47270.3,11.32813
47270.31,47337.87,47270.3,47322.04,29.72982
47320.84,47336.15,47277.17,47286.06,16.99745
47286.06,47296.86,47258.74,47291.94,13.23002
47291.95,47328.55,47291.94,47325.6,14.69636
47325.6,47394.14,47325.59,47342.53,11.01052
47342.53,47429.48,47342.29,47429.38,25.58248
47429.38,47453.09,47409.5,47427.43,35.52916
47427.43,47461.29,47387.54,47428.33,27.63966
47428.33,47438.41,47379.27,47405.7,16.69465
47405.7,47428.34,47370.24,47428.34,25.4663
47428.34,47439.01,47373.31,47380.86,35.79289
47379.42,47416.65,47367.05,47367.05,10.81436
47367.05,47387.76,47342.42,47375.07,34.03824
47376.73,47407.89,47375.07,47399.56,12.33461
47399.56,47400,47365.14,47391.24,9.14683
47391.25,47395.82,47367.82,47381.53,9.15697
47380.15,47399.19,47347.15,47365.29,19.46919
47365.29,47383.3,47351.76,47378.55,13.79263
47380.18,47398.3,47374.5,47387.09,14.8307
47387.1,47388.37,47356.84,47373.57,10.81832
47373.57,47382.11,47367.26,47370.29,6.73952
47370.3,47430,47370.29,47422.18,27.93893
47422.17,47463.76,47411.35,47436.17,20.426
47436.18,47449.53,47410.88,47449.52,12.35396
47449.53,47527.24,47449.52,47480.45,59.25761
47480.46,47497.19,47448.24,47448.25,21.87622
47448.25,47469.33,47437.86,47437.86,14.21481
47437.86,47448.24,47414.11,47442.7,18.78438
47442.7,47453.55,47417.46,47452.11,11.10158
47452.11,47480,47449.71,47450.57,15.57345
47450.57,47481.26,47439.36,47472.71,14.61649
47472.72,47477.84,47420.79,47420.79,14.40227
47420.79,47440.63,47415.03,47415.03,17.19822
47415.04,47429.45,47375.65,47419.92,34.16733
47419.91,47426.6,47404.48,47423.94,8.66774
47423.94,47426,47387.09,47391.58,11.2064
47391.58,47425,47387.76,47393.67,11.17965
47393.68,47438.42,47393.66,47424.44,9.64683
47424.43,47437.34,47414.92,47426.42,6.68221
47426.42,47449.22,47421.6,47421.77,9.8329
47421.78,47476.99,47421.77,47451.94,17.92584
47451.95,47452.7,47417.56,47423.27,11.42615
47423.28,47429.72,47337.26,47343.01,18.43224
47343.01,47374.9,47329.99,47354.54,18.52833
47354.54,47358.99,47336.36,47336.36,7.73839
47336.37,47358.2,47336.36,47351.36,14.37728
47351.37,47379,47345.67,47365.79,15.30315
47365.78,47365.79,47301.67,47325.98,19.61359
47325.98,47326.19,47286.02,47308.22,22.31236
47308.99,47319.01,47269.23,47269.24,12.23504
47269.24,47293.44,47253.47,47288,22.44721
47288,47292.78,47253.4,47260.67,13.78259
47260.66,47287.6,47256.58,47273.23,6.85193
47273.23,47279.98,47253.58,47279.26,6.60382
47279.26,47279.27,47260,47268.62,5.56057
47268.61,47350.2,47268.61,47331.55,30.71975
47331.55,47345.97,47301.87,47318.27,9.02266
47318.27,47324.94,47297.9,47311.74,14.40929
47311.73,47349.22,47311.73,47344.5,8.61853
47344.5,47344.51,47322.42,47332.51,8.82418
47332.5,47369,47331.6,47343.18,15.20123
47343.19,47367.25,47309.66,47314.98,9.69421
47314.98,47315.12,47275.97,47290.58,8.01656
47290.57,47291.16,47285.86,47285.86,2.67167
47285.87,47300,47250.29,47299.99,11.27295
47300,47312.02,47270.08,47270.09,7.43915
47270.08,47283.3,47250,47263.3,6.30316
47263.31,47269.92,47250,47257.01,5.81598
47257,47269.94,47238.81,47238.97,5.77065
47238.97,47255.29,47238.97,47246.04,5.48955
47246.04,47269.94,47241.28,47269.94,7.20375
47269.93,47277.86,47253.65,47255.99,6.76437
47257.87,47274,47250,47253.15,5.04889
47253.15,47285.15,47251.11,47285.14,3.62722
47285.14,47290.82,47263.41,47280.87,5.8945
47280.87,47298,47253.51,47276.14,4.71884
47276.14,47288.3,47256.23,47256.38,7.39043
47256.39,47272.64,47251.11,47253.16,5.54568
47253.17,47259.08,47244.51,47253.34,8.45078
47253.35,47280,47253.34,47255.72,7.41946
47255.72,47294.13,47253.58,47290.56,6.60186
47290.57,47345.66,47290.56,47321.19,14.71223
47321.18,47332.78,47303.27,47322.77,14.08443
47322.76,47329.8,47310.36,47317.99,5.00773
47318,47350,47317.99,47330.45,6.44729
47330.45,47349.92,47325.71,47334.91,6.89559
47334.92,47406.02,47333.36,47402.58,17.4116
47402.58,47409.71,47391.08,47402.41,10.5155
47402.4,47428.64,47395.69,47412.69,21.18662
47412.68,47458,47412.68,47439.44,16.12354
47439.44,47439.44,47399.31,47431.81,16.46341
47431.81,47481.78,47427.27,47479.9,29.92225
47479.9,47500,47472.79,47476.01,11.17398
47476.01,47817.11,47475.19,47640.34,257.67965
47640.33,47822.99,47611.59,47747.44,84.30151
47747.45,47850,47740.8,47819,71.95133
47819.01,47863.87,47819,47854.12,43.4634
47854.12,47900,47835.72,47852.99,46.33869
47852.99,47894.34,47820.91,47847.18,28.52712
47847.19,47899,47806.62,47846.04,35.40043
47846.03,47954.63,47846.03,47887.96,67.99459
47887.97,47920.47,47830.13,47867.83,38.37368
47867.82,47896.98,47854.65,47879.99,20.78234
47880,47880,47817.69,47825.46,29.15109
47825.46,47825.61,47726.48,47770,30.53153
47770.01,47807.44,47765.22,47786.36,11.48474
47786.37,47811.99,47737.65,47807.38,29.05033
47807.38,47850,47807.36,47817.97,15.07512
47814.9,47828.75,47766.45,47772.9,12.59759
47772.91,47805.97,47769.82,47771.97,14.55362
47771.96,47790.88,47730.47,47739.55,17.6502
47739.56,47751.25,47672.41,47684.96,31.25836
47684.96,47699.99,47672.01,47688.55,16.02873
47688.55,47750,47686.76,47736.34,20.58624
47736.34,47762.05,47734.26,47754.48,10.00601
47754.47,47793.11,47750.37,47756.61,19.08531
47756.62,47774.3,47694.56,47695.98,17.65863
47695.98,47741.76,47660.85,47721.81,26.73547
47721.81,47741.42,47703.56,47724.11,13.88981
47724.12,47724.12,47688.48,47689.99,10.15106
47689.99,47723.44,47686.76,47715.61,19.23623
47715.6,47772.51,47715.6,47743.03,11.92368
47743.02,47750,47728.99,47750,9.42919
47749.99,47780.84,47749.99,47777.74,10.61415
47777.74,47817.51,47768.78,47814.99,28.59583
47815,47844.97,47754.19,47770.58,23.87646
47770.59,47803.14,47768.84,47778.69,8.52
47778.68,47789.51,47751.75,47754.52,15.12431
47754.53,47754.53,47742.26,47742.27,5.19237
47742.27,47742.27,47730.23,47742.16,6.80128
47742.16,47780.74,47742.15,47749.71,12.61218
47749.71,47749.71,47716.05,47716.06,22.24225
47716.05,47716.06,47682.8,47682.81,10.20357
47682.8,47685.24,47655.17,47685.24,13.16449
47685.24,47685.24,47636.52,47658.02,14.97265
47658.03,47706.83,47658.02,47660.66,14.50855
47660.65,47691.07,47660.65,47676.32,8.75758
47676.33,47686.48,47676.32,47676.32,6.20942
47676.33,47695.86,47676.32,47691.54,7.03759
47691.53,47691.54,47687.25,47687.25,9.38944
47687.26,47687.89,47675,47675.12,12.34911
47675.11,47675.12,47635.1,47635.11,10.11507
47635.1,47635.11,47601.01,47620.72,16.88068
47620.73,47642.25,47616.64,47642.24,6.91054
47642.24,47642.25,47614.6,47637.43,10.43867
47637.43,47650.04,47620.08,47644.72,11.73529
47644.73,47658.64,47622.19,47631.49,13.81811
47631.49,47631.49,47539.82,47549.04,61.67596
47549.04,47568.95,47487,47505.64,40.01808
47505.64,47513.96,47451.24,47499.08,32.94918
47499.08,47508.12,47420,47461.04,31.6683
47461.04,47494.67,47444.31,47468.86,19.45452
47468.85,47512.88,47468.85,47497.06,11.24688
47497.07,47502.22,47435.35,47502.06,22.44743
47502.07,47502.22,47463.06,47482.43,5.57176
47483.98,47500,47483.97,47500,4.98743
47500,47527.36,47499.99,47511.81,10.04435
47511.81,47526.93,47503.74,47503.75,9.48558
47503.74,47503.75,47486.26,47489.96,5.87808
47489.96,47489.97,47446.8,47468.81,9.67011
47468.81,47488.87,47430,47469.98,12.21853
47469.98,47500,47466.6,47500,4.81652
47499.99,47538.95,47499.99,47532.7,11.83334
47532.7,47544.78,47479.78,47509.96,16.08384
47509.96,47521.86,47506.75,47513.4,6.53521
47513.39,47538.28,47513.39,47528.72,9.63519
47528.73,47530.95,47522.4,47525.3,8.20106
47525.31,47550,47515.99,47531.72,19.17766
47531.73,47532.45,47517.28,47530.67,5.27987
47530.66,47530.67,47481,47481.01,14.72289
47481.01,47588.65,47481,47587.99,15.73255
47588.65,47620.59,47575.05,47611.67,20.32924
47611.67,47628.39,47588.79,47602.32,8.57241
47602.32,47608.76,47541.5,47541.5,8.48193
47541.5,47566.98,47516,47560.55,5.86338
47560.54,47596,47560.54,47590.11,8.06558
47590.11,47590.12,47590.11,47590.12,5.05702
47590.11,47590.12,47553.92,47575.58,11.2293
47575.59,47600,47575.58,47599.99,7.82034
47600,47600,47569.56,47578.52,8.80629
47578.51,47611.84,47578.51,47590.12,10.21203
47590.11,47600,47588.19,47588.2,7.66627
47588.19,47597.13,47588.19,47594.19,7.67448
47594.2,47594.2,47514.1,47530.29,31.4118
47530.28,47543.71,47523.84,47533.72,8.38648
47533.72,47553.93,47533.71,47546.41,5.706
47546.4,47546.41,47500,47500.02,8.02485
47500.03,47530.17,47500.02,47521.99,13.00544
47522,47522,47489.76,47515.32,18.35566
47515.32,47515.33,47491.41,47508.6,9.32796
47508.61,47508.61,47436.05,47447,11.28222
47447,47471.86,47440,47457.78,11.14015
47457.79,47475.37,47449.22,47450.74,20.25768
47450.74,47460.29,47440,47452.55,4.26775
47452.55,47470,47442.49,47452.23,22.63926
47452.23,47480.04,47452.23,47479.99,4.91628
47480,47480,47460.9,47461.83,4.7614
47461.84,47476.67,47456.42,47456.42,6.50704
47456.43,47456.43,47439.73,47439.73,5.91542
47439.74,47439.74,47339.96,47379.85,35.43376
47379.85,47395.46,47363.85,47393.27,6.75398
47393.26,47415.94,47381.88,47393.41,10.24643
47393.41,47398.28,47389.81,47389.81,5.86037
47389.82,47389.82,47350.41,47370.59,24.61115
47370.59,47394.77,47338.53,47388.85,19.99231
47388.84,47414.27,47379.32,47395.97,25.68236
47395.97,47406,47372.16,47372.16,18.38366
47372.17,47376.88,47339.2,47355.79,15.16278
47355.79,47364,47331.64,47363.99,23.20941
47363.99,47366,47320.65,47360.23,26.68216
47360.23,47363.35,47322.52,47342.09,15.59196
47342.09,47376.23,47340.16,47362.89,23.41109
47362.18,47365.7,47331.83,47338.68,21.42975
47338.68,47350.83,47306.33,47320.87,33.29159
47320.88,47338.68,47300.74,47323.49,34.09012
47323.5,47345.46,47315.46,47318.73,23.21676
47318.72,47334.9,47300,47309.87,16.00925
47309.86,47360.45,47300,47355.48,13.67538
47360.45,47376.88,47332.95,47351.15,15.18068
47351.15,47351.16,47301.15,47321.34,14.35531
47321.34,47327.16,47309.21,47309.21,10.04398
47309.21,47325.15,47309.21,47325.15,9.8534
47325.15,47325.15,47292.94,47302.78,10.9974
47299.99,47309.22,47292.72,47303.99,10.50572
47304,47325.15,47300.04,47325.12,10.99599
47325.13,47346.72,47324.97,47346.72,10.05108
47346.71,47346.72,47328.07,47328.07,5.98138
47328.08,47331.87,47305.8,47320.5,7.3461
47320.5,47329.44,47295.41,47303.32,18.89376
47303.31,47312.03,47300.33,47306,9.07145
47305.99,47343.2,47305.99,47336.84,12.13705
47336.84,47349.99,47306.05,47314.63,12.40349
47314.63,47355.79,47314.62,47345.93,11.4788
47345.93,47345.93,47325.1,47329.51,6.56661
47329.44,47338.76,47327.35,47329.78,9.63843
47329.79,47345.92,47329.78,47336.17,12.09166
47336.17,47355.75,47330.47,47344.69,20.02657
47344.69,47344.69,47320.01,47323.63,9.40068
47323.63,47323.63,47301.01,47305.1,9.93245
47305.11,47319.88,47301.62,47319.87,5.85413
47319.87,47358.21,47319.87,47336.95,13.06198
47336.95,47356.36,47334.63,47344.35,7.09075
47344.36,47348.91,47342.52,47342.53,3.21727
47342.52,47348.93,47330.98,47342.52,6.22691
47342.53,47347.1,47342.52,47347.1,4.08264
47347.1,47348.92,47310,47332.12,17.67025
47332.13,47336.2,47318.38,47336.19,11.46004
47336.2,47336.34,47301.71,47301.71,2.97455
47301.71,47313.22,47301.71,47313.21,3.39547
47313.22,47338.72,47313.21,47322.14,6.22475
47322.15,47322.15,47250.18,47261.26,20.00236
47261.26,47284.99,47261.25,47284.98,7.19864
47284.98,47299.92,47279.43,47294.75,6.47888
47294.74,47332.61,47294.74,47332.61,10.59585
47332.61,47339.1,47315.98,47329.15,6.17766
47329.16,47329.16,47316,47327.41,10.232
47327.42,47363.08,47327.41,47358.64,8.71081
47358.64,47358.65,47338.04,47345.03,10.39605
47345.03,47369.99,47345.03,47369.99,10.6424
47369.99,47396.16,47369.98,47393.4,7.69569
47393.41,47452.55,47391.55,47398.15,27.35667
47398.15,47398.16,47376.53,47380.01,5.53803
47380.01,47396,47379.86,47393.47,8.29995
47393.46,47422.53,47393.46,47399.86,4.24515
47399.85,47426.4,47399.85,47412.36,6.69899
47412.36,47534.49,47400,47522.99,30.40281
47522.99,47553.59,47500.01,47553.58,13.93117
47553.59,47555.55,47502.77,47529.64,20.14686
47529.64,47535.23,47510.4,47528.31,8.02112
47528.31,47535.5,47508.67,47521.68,22.62576
47521.69,47526.93,47502.94,47525.01,8.43956
47525.01,47559.03,47500,47500,26.07809
47500,47514.31,47460,47469.57,17.64752
47469.57,47477.33,47430.97,47462.9,12.90277
47462.89,47470.52,47435.95,47444.59,17.6669
47444.59,47444.6,47424.01,47434.64,8.19514
47434.65,47434.65,47412.66,47429.67,7.31002
47429.68,47429.68,47397.51,47397.52,11.52594
47397.51,47404.84,47392.76,47404.19,10.37757
47404.19,47404.2,47384.6,47393.79,12.93447
47393.78,47425.64,47393.78,47425.64,6.06222
